text;ground_truth;found;phrases_found;out_of
Of all the people in federal prison for possession of illegal substances 77 percent of them are not citizens of the United States;0.5;0.2307807228751848;8;21
In fact 85 percent of Oregonians voted in 2008;0.0;0.9816314571682861;2;7
Says adding toll lanes on I-95 in Broward County improved rush-hour traffic for non-toll lanes from 25 mph to 45 mph;0.75;1.0;1;19
Says potential GOP U.S. Senate candidate Tommy Thompson supported Obamacar;0.5;0.0008538062914658084;4;8
Sen. Sherrod Brown has chosen to side with Washington bureaucrats and fringe extremists in the attacks on our natural resources;0.0;0.004928979749905027;4;18
Says Health and Human Services Secretary Kathleen Sebelius told insurance companies they couldnt inform their policyholders of what they thought the impact of Obamacare would be on them;0.75;0.9816314571682861;6;26
Says There are now Occupy Wall Street camps in hundreds of cities across the United States;0.25;0.04676309567652748;4;14
The CBO just said if we cut this unemployment benefits extension we will kill jobs because those people who are looking for work wont have any money to spend;0.5;0.02135784864739665;4;27
Sarah Palin got more votes running for mayor of Wasilla Alaska than Joe Biden got running for president of the United States;0.0;0.143561211872409;6;20
When total Sandy spending is added up its more than the annual budget for the U.S. Department of Homeland Security. And its more than twice the annual budget of the U.S. Energy Department;0.75;0.9352992274081124;10;31
In 1968 the average corporate CEO made 20 times the average workers pay. Today that multiple is about 350;0.75;-1;0;17
Says About 7 in 10 of Oregons inmates are in prison for violent crimes and serious sex offenses;1.0;-1;0;16
Senate Majority Leader Harry Reid said quote I cant stand John McCain;1.0;0.0004561576988451055;4;10
The Civil War wasnt about slavery;0.0;1.0;1;4
Hank Johnson voted against legislation to help first responders teachers vets and troops;0.5;1.0;3;11
Says he has exposed plans by Wisconsin Gov. Scott Walker to push legislation that would allow the state to declare financial martial law and take over municipal governments;0.0;0.04676309567652748;8;26
No I did not have illegal immigrants working at his mansion;0.25;0.9997920951290148;2;9
In Texas weve had three ISIS-related incidents already;0.5;-1;0;6
When the Fair Tax becomes law it will be like waving a magic wand releasing us from pain and unfairness;0.0;1.0;1;18
John McCain would reduce oversight of health insurance;0.5;0.0;1;6
Proposed fast-track legislation allows presidents to easily use a future trade deal to override our domestic financial rules;0.5;-1;0;16
Governor Carcieri has not been campaigning with me;1.0;1.0;1;6
Says U.S. Rep. Steve Daines R-Mont. opposes a vote on his own legislation that he proposed just a few months ago;0.0;0.144494532638896;9;19
Our government has spent $2.6 million to teach Chinese prostitutes how to drink responsibly;0.5;0.0;3;12
Crist sent his top policy staffer to the House Committee to testify in support of the proposal then vetoed the bill;1.0;0.9816314571682861;4;19
Recent census data shows that the average American family spends over $13000 a year for health care coverage;0.0;0.07650785069505572;7;16
I supported the surge when you didnt;0.0;-1;0;5
I spend a lot of time in Iowa and believe it or not in Ottumwa Iowa this is the heartland the newspaper the regular newspaper for Ottumwa Iowa is a bilingual newspaper;0.0;0.04676309567652748;4;30
Since Scott Walker took office as governor in January 2011 there has been an increase of 33200 jobs in Wisconsin;0.25;0.02927892577137947;9;18
Forty-three million Americans are on food stamps;1.0;1.0;4;5
Buono voted 154 times to raise our taxes  like the sales tax the income tax health care taxes even small business taxes;1.0;0.9943486200878934;6;20
We havent had any legislation which took away one gun in the past 20 years from anybody in this countrynot one;0.5;0.7637018566354163;5;19
Phoenix Ariz. is the No. 2 kidnapping capital of the world;0.0;0.00017223336504101905;7;9
Says Donald Trump games the U.S. visa system so he can hire temporary foreign workers at low wages;0.75;0.029219963919653535;2;16
The Senate proposal to restore emergency unemployment benefits for five months was fully paid for;0.25;-1;0;13
From 1972 until 2011 the number of EPA employees increased by 107 percent while the number of total federal personnel decreased by 15 percent;1.0;0.9632116625994557;5;22
We got back every dime used to rescue the banks;0.75;-1;0;8
While Arkansas seniors depend on Social Security and Medicare Sen. Mark Pryor supports an overhaul so they couldnt get Social Security until they turn 68 or 69;0.25;0.000888857722868619;6;25
A report by the health insurance industry ignores some of the key policies that are part of the Senate Finance Committee bill;1.0;0.010942253629315224;13;20
Wayne Powell has a stated position of having no objection to taking `In God We Trust off of U.S. currency;1.0;0.0;1;18
There are about 120000 solar energy jobs in the United States but only 1700 of them are in Georgia;0.5;0.7238424780393389;5;17
We dont know anything about Hillary in terms of religion. Now shes been in the public eye for years and years and yet theres no theres nothing out there;0.0;0.04161738092366141;6;27
Police officers in this state have that right to check the immigration status of people they arrest;1.0;1.0;1;15
Says only seven percent of 2009s stimulus bill went toward transportation projects yet they created over one-third of the bills total jobs;0.25;1.0;2;20
Says Russ Feingold voted to give Social Security benefits to illegal immigrant;0.0;0.0059208410105312526;4;10
Twenty-five percent of our kids in foster care are there because their parents are involved in drugs;1.0;1.0;4;15
Over 81 percent of the babies that are born at LBJ Hospital right here in Houston are born of women who are not here legally;0.0;0.018836514088772738;5;23
Under President Obama: $4000 tax hike on middle-class families;0.0;-1;0;7
Betty Sutton gutted Medicare by $500 billion with her vote for the presidents health care bill;0.25;0.00010810343567779768;6;14
A Trump television ad shows Mexicans swarming over our southern border;0.0;-1;0;9
In Chicago school is never canceled because of winter weather;0.75;-1;0;8
California cut about $1.3 billion in child care during the recession. Weve only reinvested about $300 million;0.75;1.0;1;15
Donna Shalala left me with 12 million doses of smallpox vaccine and I created enough to vaccinate every man woman and child against smallpox in America;1.0;0.0;3;24
President Barack Obama shut down NASA space flights and turned the agency into a Muslim outreach department;0.0;0.0;1;15
This rule could prevent children under 18 from using such tools as a power screwdriver a milking machine or something as simple as a wheelbarrow on the family farm . . ;0.25;0.0002850305632913219;3;29
Under the compromise tax agreement 99.7% of American families will not pay 1 nickel in an estate tax;1.0;0.9272990463689331;3;16
Its commercial vehicles 18 wheelers and above that cause 90 plus percent of the damages on our highways and bridges;0.5;1.0;1;18
Says he was exonerated in every single case in 1990s ethics violations charges;0.0;0.0;2;11
After every major conflict what happened was that we ultimately hollowed out the force largely by doing deep across-the-board cuts;0.5;-1;0;18
Millennials are more pro-life than baby boomers and older Americans;0.0;-1;0;8
Republicans extended unemployment insurance under President Bush when he asked to extend unemployment insurance;0.75;1.0;1;12
The amount of the revenue required by the state for the construction of high-speed rail is around 10 percent;0.75;0.2307807228751848;4;17
Ultimately after an exhaustive investigation the National Transportation Safety Board concluded that a Minneapolis bridge collapsed in 2007 because of an original design flaw dating back to the 1960s;0.75;0.9816314571682861;2;27
The truth is David Cicilline voted for tougher laws against child abusers domestic abusers and abusers of the elderly;1.0;0.9997920951290148;2;17
I had prostate cancer five six years ago. My chance of surviving prostate cancer and thank God I was cured of it in the United States 82%. My chances of surviving prostate cancer in England only 44% under socialized medicine;0.0;0.2026299904685661;4;38
Your Congressman Charlie Bass took over $166000 from Big Oil;0.25;-1;0;8
Weve been able to create about 60000 net new jobs in Virginia since February;0.75;0.11000109405917546;8;12
If you have an investment for your childs education or own a mutual fund or a stock in a retirement plan Obama is going to raise your taxes;0.0;0.013345471634197303;6;26
Corporate profits are up CEO pay is up but average wages of Americans are flat;1.0;0.0;1;13
I have 35 years experience making change;0.75;-1;0;5
Personal income is growing faster in Tennessee on average than any other state in the country;0.0;0.7238424780393389;5;14
Says Barack Obama has played nearly 100 rounds of golf as president;1.0;0.9991771322023937;6;10
Obama wants to increase the size of government by 23 percent;0.0;0.07045327522563993;7;9
Bill White supports the ObamaCare socialized medicine plan as well as Cap and Trade legislation that would kill thousands of Texas jobs;0.0;0.05874100246090863;5;20
Says the Army is spending $7 million to sponsor a NASCAR team;1.0;1.0;2;10
Obama voted to support President Bush between 40 and 50 percent of the time over the past two years;1.0;0.926202173979065;11;17
F: The grade given to Florida for college affordability under Jeb Bushs leadership;0.5;-1;0;11
The Democrats propose a government-controlled health care plan that will deprive roughly 120 million Americans of their current health care coverage;0.0;0.0059208410105312526;8;19
Says Milwaukee Mayor Tom Barrett is responsible for the roughly $7800 I pay in property taxes per year;0.0;0.0036996430240303635;6;16
As Houstons mayor I helped our area lead the nation in job growth;0.0;0.9982273479231707;3;11
Americans will spend more on taxes in 2014 than they will on food clothing and housing combined;0.5;0.4553293354457322;10;15
President Obama was raised Muslim;0.0;1.0;1;3
Says Gov. Scott Walker made more than $70 million in cuts to job training programs through Wisconsins technical colleges;0.5;0.947436680549142;5;17
Neighbors of the San Bernardino shooters knew that they were talking about trying to take our country and attack it;0.0;0.0003899541996420508;3;18
Ron Johnson is willing to hand over the Great Lakes to the oil companies;0.25;0.009369984150547461;5;12
There really isnt any kind of foreign policy network that is supporting and advising Sen. Sanders;0.75;1.0;1;14
Says Ovide Lamontagne wants to eliminate kindergarten;0.25;0.0;1;5
Heroin and prescription opioids are the number one cause of accidental or preventable death in Wisconsin;0.0;1.0;1;14
You know we spent $3-million to study the DNA of bears in Montana;0.75;0.9886814717481954;2;11
When you look at the nearly 150 men and women who have served us on the Texas Supreme Court more than half of them had zero prior judicial experience;0.0;0.057827497322707644;9;27
Over the last 15 months weve added more than 2 million jobs in the private sector. Thats far in excess of what it was in the comparable period after the last recession;0.75;0.03825280035432077;14;30
The incidents of threats against President Barack Obama are greater than for any other president in modern times;0.0;0.008338930389455323;9;16
John Faso took money from fossil fuel companies as they tried to take your land by eminent domain for a fracked gas pipeline;0.5;0.0036996430240303635;3;21
It took Obama six months to pick out a family dog but hes cramming health care reform down the countrys throat in a fraction of that time;0.25;0.0003899541996420508;3;25
Mayor Giulianis lawsuit killed the line-item veto;0.75;-1;0;5
While Barack Obama preaches we are our brothers keeper his brother and aunt live in real poverty in Kenya;0.75;-1;0;17
1 in 4 Rhode Islanders under the age of 65 does not have health insurance;0.5;0.9949273887295657;5;13
During my administration for example we boosted U.S. exports to Canada and Mexico by about 50 percent. That supports about 2.8 million American jobs;0.25;1.0;1;22
Says Mitt Romneys comments indicated he would not have pursued Osama bin Laden;0.5;0.9816314571682861;4;11
If you shut down Amtraks Northeast Corridor its estimated youd have to add seven new lanes to I-95 to accommodate the increased traffic;0.25;0.0;2;21
President Obamas proposed spending freeze will only reduce the $42 trillion in government spending proposed between 2011 and 2020 by little more than one-half of 1 percent;1.0;0.903495225883198;3;25
As governor Maggie Hassan first proposed a $1 billion spending increase;0.5;0.0;1;9
Just on Jan. 1 of this year there were 40000 new laws put on the books in one day;0.0;0.0059208410105312526;4;17
One of three patients hospitalized is harmed by the care they receive;0.75;0.9886814717481954;2;10
There are 500 failing schools in North Carolin;0.5;1.0;1;6
At the beginning of World War II we had a relatively small army smaller than Portugals;1.0;0.903495225883198;6;14
Says Hillary Clinton wantsillegal immigrants collecting Social Security benefits;0.25;0.0006240755668783793;2;7
Says JoAnne Kloppenburgs side had a 3-to-1 money advantage in the Wisconsin Supreme Court campaign;0.0;0.0036996430240303635;3;13
Bernie Sanders voted with Republicans to protect the Minutemen a hate group that used military tactics against our community;0.5;0.9997920951290148;2;17
Since the governor took office Oregons unemployment rate has dropped to its lowest point in three years;0.5;0.947436680549142;5;15
Rep. Carol Shea-Porter votes with Nancy Pelosis Democrats 95 percent of the time but Frank Guinta will take on both parties and has independent New Hampshire values;0.25;0.8096618224350023;4;25
Were within 600 miles of 60 percent of America. Were in a perfect location;1.0;0.903495225883198;3;12
Says Debbie Wasserman Schultz has voted for huge subsidies for the sugar industry as well as for delays in cleanups;0.75;0.010624189930937278;6;18
State budget cuts for local schools resulted in nearly 4000 educator layoff;0.0;0.0;2;10
Says a gun bill before the Senate is proposing the universal registration of all firearms and their owners;0.0;0.3948398379963286;6;16
Says Charlie Crist was pro-life pro-gun and vehemently anti-tax;0.75;0.0;1;7
We were the No. 1 job creator in America in February and we are now the No. 4 job creator in the last year;1.0;0.8096618224350023;12;22
Up to half of all Americans have a pre-existing condition;0.75;0.998935342511367;7;8
A Republican budget proposal would have Wisconsin have the weakest standards for who can be a teacher in the classroom in the country;0.5;0.9929840108917578;6;21
Defensive medicine costs Georgia up to $14 billion a year;0.5;1.0;1;8
You are prohibited from walking into the Capitol with a gun but you can go after the County Commission or the School Board;0.25;0.9997920951290148;4;21
Of all the illegals in America more than half come through Arizona;0.25;0.9816314571682861;2;10
Georgia has recovered more than $60 million that was lost to Medicaid frau;1.0;1.0;2;11
This is a test of the fact-checking widget;0.0;0.999871890918213;4;6
Says unsuccessful Texas abortion legislation was supported by a majority of Texans;0.25;0.903495225883198;3;10
Says Did you know that the KeystoneXL project is expected to create 20000 American jobs including more than 800 in Oregon;0.25;0.8924843413401597;6;19
In the 1990s the Biden Crime Bill added 100000 cops to Americas streets. As a result murder and violent crime rates went down eight years in a row;0.0;0.7238424780393389;5;26
Says that 93 percent of the time John Boccieri voted with Nancy Pelosi;0.25;0.947436680549142;5;11
Rhode Island will become just the second state to mandate the vaccine and the only state to do so by regulatory fiat without public debate and without consideration from the elected representatives of the people;0.5;0.9703087421325303;6;33
Says Paul Ryan shut off the C-SPAN cameras when the Democrats started their sit-in;0.25;1.0;1;12
The right to vote in this country has never been intrinsically tied to citizenship;0.75;0.8924843413401597;6;12
Only one president has ever cut Medicare for seniors in this country Barack Obama;0.0;0.0022511855120275204;3;12
In Georgia hard-earned lottery dollars are doled out to the scions of wealthy families;0.5;-1;0;12
Having a baby is aleading cause of poverty spells in the United States;0.0;1.0;2;11
David Jolly has used money and power to try to drill off our beaches;0.25;0.9816314571682861;2;12
You have to get a license to fish on our beaches;1.0;0.903495225883198;3;9
Says Gov. Doug Ducey wants to use taxpayer dollars to increase the salaries of private prison guards;0.75;0.0;4;15
The president won the youth vote 3 to1 but his numbers have dropped 20 30 percent among the youth;0.75;-1;0;17
Minnesotas advantage in economic growth has been having Republicans in charge of at least one part of government for all but two years while Wisconsin Democrats for many years before 2011 controlled both legislative chambers and the governorship;0.0;0.04603586382162128;6;36
Says Tom Barrett supports a government takeover of our health car;0.0;4.240448761372306e-05;5;9
Rhode Island voters are moving away from the Democratic party to non-affiliatio;0.0;0.9982273479231707;3;10
Gov. Lincoln Chafee has imposed a mandatory abortion fee on all Rhode Islanders who buy health insurance through the states Obamacare exchange;0.5;0.9929840108917578;3;20
In the last 6 years there have been 420 elections for State Senator and State Representative. Only three incumbents have been defeated;1.0;1.0;2;20
Says Mitt Romney said we are going to have to live with high gas prices its a good thing because it will reduce consumption we dont want to produce any more gasoline;0.5;0.1360279485388044;9;30
Were seeing now 30 straight months of private-sector job growth 4.6 million jobs created;0.75;0.9929840108917578;3;12
Says President Obama has doubled the deficit;0.0;0.018836514088772738;5;5
McCain has switched to Obamas position on more troops to Afghanistan;1.0;1.0;1;9
The federal government has not engaged in border security at all;0.0;1.0;3;9
Most of your serial killers most of your people who commit domestic violence they start off by abusing animals;0.0;-1;0;17
One of the reasons I believe were in trouble in Yemen is we lost the population on drone strikes issues. Thats what stirred up the population. Thats what is happening in Yemen;0.5;0.029219963919653535;2;30
Barack Obama began his presidency with an apology tour;0.0;0.0;7;7
Says President Barack Obama is absolutely a Muslim;0.0;0.0003899541996420508;3;6
Says Ted Strickland supported giving $150 billion to Iranian regime that persecutes women Christians and gays;0.0;1.0;1;14
On the question on the DREAM Act no  no to granting lower tuition to illegals;0.0;1.0;1;13
Says David Jollys former firm lobbied for hundreds of millions of dollars for a dictator in Pakistan;0.5;0.0036996430240303635;3;15
Says getting ex-cons to successfully return to society is important so we are not always faced constantly with recidivism which is a big problem in the penitentiary today in the 70 to 80 percent range;0.0;0.903495225883198;3;33
On possibly raising the Social Security retirement age;0.0;1.0;3;6
The Republican-authored state budget includes a provision forcing people earning as little as $12000 to buy private health insurance that could cost them as much as $4000 per year;0.0;0.8903785142160898;9;27
As Bernie Sanders said Hillary Clinton voted for virtually every trade agreement that has cost the workers of this country millions millions of jobs;0.5;0.3717275304386254;17;22
Most AGs dont go to court.;0.75;0.0;1;4
Says State Comptroller Matthew Boxer pointed out that many towns are artificially lowering the real estate values that they report to Trenton in order to get hundreds of millions of dollars of additional school aid. This is the kind of fraud that needs to be addressed immediately;0.25;0.009369984150547461;10;45
Milwaukee incarcerates 1.2% of white men and has incarcerated over 50% of black men in their 30s;0.5;-1;0;15
We have $60 billion in 2010 in Medicare fraud;0.5;-1;0;7
On a bipartisan task force on ways to improve fiscal policy;0.0;1.0;1;9
In the past three years weve added enough new oil and gas pipeline to circle the Earth and then some;1.0;0.9996625966342395;4;18
Obama is the Senates most liberal;0.25;0.0;1;4
Three out of the 18 benchmarks of the GAO have been fulfilled. Even among Republican math that is a failing grade;1.0;0.947436680549142;5;19
The fiscal cliff deal ultimately raised taxes;0.5;0.02135784864739665;2;5
When President Barack Obama said ISIS or ISIL was contained he was responding very specifically to the geographic expansion of ISIL in Iraq and Syria;1.0;0.021453410365381842;5;23
U.S. Olympic medal winners will owe up to $9000 to the IRS;0.25;1.0;1;10
Eleven years ago the city of Detroit lifted the residency requirement for police officers and today 53 percent of officers live outside of the city. If we want the tax base of Milwaukee to resemble the tax base of Detroit this is the way to go;0.75;0.06586128540665137;9;44
Texas is the fastest growing state with the most Fortune 500 companies;0.5;0.9886814717481954;6;10
There was a 57-percent decrease in fireworks-related injuries in 2000 after Connecticut legalized sparklers compared to the 14 years prior;0.0;0.9816314571682861;2;18
Look the earmarks have come down significantly 75 percent;0.0;-1;0;7
Dave Aronberg was the first to demand that BP create a billion-dollar fund to pay for the devastation;0.5;0.1266135384083047;3;16
Says 2010 was the worst year ever for Americas doctors reimbursed by Medicare;0.0;-1;0;11
Says Carlos Beruff supported Charlie Crist even after he switched parties;0.75;-1;0;9
We have more women living in poverty in this state than almost anywhere else;0.75;0.9886814717481954;4;12
I have not insulted Donald personally;0.25;1.0;1;4
Regulations have quadrupled. The rate of regulations quadrupled under this president;0.0;0.02135784864739665;2;9
Under his tax plan the greatest gains percentage-wise will be at the lower end of our plan;0.5;0.8443138956712674;4;15
Mitt Romney is worth at least a quarter billion dollars and the bulk of his wealth remains in blind trusts and overseas bank accounts;0.5;0.9816314571682861;2;22
U.S. Senate candidate Michelle Nunn earned as much as $300000 running a nonprofit that had laid off 90 workers;0.75;0.029219963919653535;4;17
Barbara Buono by the numbers: As a Trenton politician she voted to raise taxes 154 times. Under her property taxes up 70 percent. Backed a 16 percent sales tax increase. Utilities nursing homes cell phones parking lots lottery wins gyms She taxed them all. Architect of Corzines budget she drove New Jersey $2 billion into debt. Barbara Buono by the numbers: taking New Jersey backwards;0.75;0.0027162921972864185;5;63
In recent years menhaden numbers along our coast have plummeted by 90 percent;0.25;0.0;1;11
You dont even have to go outside Obamas campaign to find advisers who are anti-Israel;0.0;0.9982273479231707;3;13
Two years after the worst recession most of us have ever known corporate profits are up;1.0;1.0;1;14
Tim Kaine made Virginia the best state for business four years in a row;0.25;0.9898406239064129;5;12
During his 18-year Senate career Russ Feingold supported judges who voted to deny your individual Second Amendment right. He promises to protect those rights but thats not what his record shows;0.25;0.9816314571682861;2;29
Says Gov. Rick Perrys administration has proposed ending immunizations for 113000 kids;0.25;0.0036996430240303635;3;10
Walking in the door Sonia Sotomayor would bring more experience on the bench and more varied experience on the bench than anyone currently serving on the United States Supreme Court had when they were appointed;0.5;0.9816314571682861;2;33
Remember the president proposed eliminating charitable deductions for higher-income taxpayers;0.0;-1;0;8
Granite State shipbuilders built the first ship that sailed into battle under a new American flag;0.5;0.0;1;14
Says Goldman Sachs CEO said Congress would have to cut Social Security Medicare and Medicaid and give huge tax breaks to the wealthy and the large corporations;0.5;0.010374715997421902;13;25
Days after the Osama bin Laden raid Hollywood was invited into the White House so that they could receive a briefing that revealed intelligence sources and methods;0.25;0.0036996430240303635;6;25
Says Mitt Romney had millions in the Cayman Islands a tax haven;1.0;0.9886814717481954;6;10
A large number of the uninsured earn $75000 or more a year;0.5;0.0008538062914658084;4;10
There is already a mosque four blocks away;1.0;-1;0;6
If you are black or brown you are nine times more likely to be stopped and frisked in New York City;0.75;0.193769329567416;7;19
Says Rick Scott presided over cuts to the Bright Futures college scholarship program;0.75;0.029219963919653535;2;11
Today the top 1 percent earn a higher share of our national income than any year since 1928;0.75;0.8924843413401597;6;16
He reformed welfare before others tried;0.0;-1;0;4
1.3-million people in America make their living off eBay;0.0;0.2026299904685661;4;7
Under Mary Burkes leadership Commerce Department business-incentive programs had major shortcomings and 40 percent of jobsdidnt materialize;0.75;1.0;2;15
Northern Virginia is the most heavily trafficked place in the country;1.0;0.997140273124335;4;9
Under a proposal by Rep. Paul Ryan people on Medicare will only have $15000 from the federal government to spend on their health care;0.0;0.03433364545769968;10;22
A fairly limited number of people 25 million to 30 million will be allowed to access a national health insurance exchange;1.0;0.903495225883198;3;19
Its been 17 years that weve had unemployment higher than the national average in Oregon;1.0;0.9875793852046827;5;13
Says Scott Walkers defunding of Planned Parenthood left women across the state stranded with nowhere else to turn for cancer screenings breast exams and birth control;0.5;0.0036996430240303635;3;24
The people that went to school with Barack Obama they never saw him they dont know who he is;0.0;0.004347104337855567;5;17
John McCain will keep the estate tax at 0 percent the same as it is now;0.0;0.02135784864739665;4;14
In 2010 Mr. Anthony Gemma described himself as a pro-life candidate. Now he claims to be pro-choice;1.0;1.0;1;15
In barely four years in office five jihadists have reached their targets in the United States under Barack Obama compared to zero in over seven years after 9/11 under George W. Bush;0.25;0.09048310507020318;10;30
Wisconsins monthly job reports have a margin of error of 75 percent and were way off in eight of first 10 months of 2011;0.5;0.9816314571682861;2;22
Says he has nearly 200 delegates bound to support his candidacy at the Republican National Convention;0.25;0.9816314571682861;4;14
Says Rick Scott has teamed up with a felon convicted of running a Ponzi scheme to smear Charlie Crist;0.0;0.0059208410105312526;4;17
The Castro regime violated international norms by secretly shipping weapons to North Korea in violation of a U.N. embargo;0.75;0.0;1;17
Theres not one Democrat who endorses the Romney-Ryan Medicare plan;1.0;-1;0;8
The United States death rate is two-and-a-half times higher for those who do not have a high school education;1.0;0.8482526879378536;7;17
Says that Tennessee Gov. Bill Haslam has made it clear by his repeated actions that he will pursue a policy that promotes the interest of Islamist sic and their radical ideology as long as he is governor;0.0;0.0030798775908502662;6;35
Donald Trump says hed deport 16 million people;0.5;0.9816314571682861;2;6
The Republicans have repeatedly said that they agree with 80 percent of whats in our bill;0.75;0.970366990629875;4;14
A part-time Congress with half the pay would still make $38000 a year more than the average American family;0.75;0.029219963919653535;6;17
Nearly 40 percent of his McAllen-area constituents suffer from obesity;1.0;0.903495225883198;3;8
Minnesota Michigan Iowa already have 70 mph speed limits on rural interstates and we see that theyve been able to do it safely;0.5;1.0;2;21
Says Barack Obama was happily photographed holding a T-shirt with revolutionary Ernesto Che Guevaras face on it;0.0;0.0002850305632913219;3;15
Switzerland and the Netherlands cover all their citizens using private insurers and they do so for much less cost;1.0;-1;0;17
Says Donald Trump himself contributed $100000 to the Clinton Foundation;0.75;0.0036996430240303635;3;8
Our African-American communities are absolutely in the worst shape theyve ever been in before. Ever. Ever. Ever;0.0;0.9997920951290148;2;15
Global warming leads to much quicker spread of the Zika virus because the increased temperature makes mosquitoes mature faster bite more due to having a higher metabolism and makes the Zika virus inside of them incubate faster;0.5;1.0;1;35
Last year ExxonMobil made $19 billion in profit. Guess what. They paid zero in taxes. They got a $156 million refund from the IRS;0.0;0.0;1;22
Signs letter saying Consumer Product Safety Commission is acting without consultation or input from the company to stop the sale of Buckyballs;0.0;0.9886814717481954;2;20
We arent the only state cutting back on public television;1.0;1.0;2;8
During the Bush administration liberal groups were targeted by the IRS similar to recent targeting;0.25;0.903495225883198;3;13
There are countries in Africa where they have higher vaccination rates than here in the United States;1.0;0.903495225883198;3;15
Says Donald Trump says climate change is a hoax invented by the Chinese;0.75;0.04676309567652748;4;11
Democratic Party candidates for the state Assembly actually received 200000 more votes statewide than their Republican counterparts in the 2012 electio;0.75;0.10540319622977967;3;19
On support for the Bridge to Nowhere;0.0;0.04676309567652748;4;5
Amendment 2 will bring kid-friendly pot candy to Florida;0.5;1.0;1;7
For decades the states gas tax has been among the highest in the nation;1.0;0.9986645894193213;6;12
More than 90 percent of the guns recovered in Mexico come from the United States;0.5;0.8563401885879274;7;13
Colorado raked in $60 million in marijuana taxes and licensing fees in the past year;1.0;1.0;3;13
Small businesses are going out of business in record numbers;0.0;0.0;1;8
Were also cutting a Forest Service economic development program that strayed so far from any mission that it funded a music festival;0.25;0.0;1;20
Some of these members of the House of Representatives get hundreds of thousands of dollars in farm subsidies but want to cut food stamps;1.0;0.9662758726931883;9;22
Says Massachusetts has three state-mandated student tests and Finland just one;0.5;-1;0;9
Says Donald Trump wants to keep big government in charge of federally-owned land;0.75;0.9632116625994557;5;11
U.S. Reps. John Barrow and Sanford Bishop and their fellow Democrats went on a spending spree and now their credit card is maxed out;0.0;0.0;13;22
Congress only funded half the wall between Mexico and the United States;0.75;0.903495225883198;3;10
Gasoline would rise in price by approximately 50 cents a gallon if the McCain-Lieberman bill became law;0.25;0.0;1;15
Turkeys today weigh 29.8 pounds. In the 30s they weighed 13.2 pounds;1.0;1.0;1;10
The health care law includes a 3.8% sales tax on all real estate transactions;0.0;0.0019461575659396324;8;12
America has lost over 50000 manufacturing factories on other trade deals;0.5;0.9816314571682861;2;9
The board of a nonprofit organization on which Obama served as a paid director granted funding to a controversial Arab group;0.25;0.9816314571682861;2;19
We lose an average of 90 Americans every day because of guns;0.75;0.9929840108917578;3;10
McCain voted against a bill to ban waterboarding and then applauded President Bush for vetoing that ban;0.5;0.7637018566354163;5;15
Says 282 Texas school districts have requested emergency waivers to increase elementary school class sizes because of unprecedented fiscal challenges;0.5;-1;0;18
We bailed out Johnson Controls when we saved the auto industry and now they want to avoid paying taxes;0.75;0.9886814717481954;4;17
Amendments Hillary Clinton supported and voted for in 2006 she no longer supported in 2008 showing she changed positions on an India nuclear deal;0.0;0.9982273479231707;3;22
The so-called doc fix in the fiscal cliff deal will cut payments for treating illnesses disproportionately impacting minorities including end stage renal disease and diabetes;0.75;0.02135784864739665;2;23
The Democrats have already voted to ban our conventional light bulbs in favor of dangerous fluorescent light bulbs;0.0;0.0008538062914658084;4;16
Says Barack Obama admits hes coming for our guns telling Sarah Brady We are working on gun control but under the radar;0.0;0.0;1;20
Of $60 billion Congress approved in response to Hurricane Sandy only 10 percent was for disaster relief;0.0;0.0;1;15
The President has decided to move forward with executive actions on immigration that he has said on numerous occasions that he didnt have the constitutional power to take;1.0;0.013345471634197303;3;26
Says Abraham Lincoln supported an agreement that allowed slavery in New Mexico and a law to return runaway slaves to their owners;0.5;0.029219963919653535;4;20
On public financing of his campaign;0.0;1.0;1;4
The mega-rich pay about 15 percent in taxes while the middle class fall into the 15 percent and 25 percent income tax brackets and then are hit with heavy payroll taxes to boot;1.0;0.0005504022620459459;5;31
Wisconsin Gov. Scott Walkers estimate of a $3.6 billion state budget deficit is manufactured and a bogus figure;0.0;0.00017300676070175491;4;16
Rob Teilhet Just another career politician;0.25;-1;0;4
Children born today will carry a $30000 share of the national debt;1.0;0.9982273479231707;3;10
A ham and cheese sandwich on one slice of bread is the responsibility of the USDA But a ham and cheese sandwich on two slices of bread is the responsibility of the Food and Drug Administration;1.0;-1;0;34
Tapping the Strategic Petroleum Reserve would immediately lower gasoline price;0.75;0.0;2;8
Among Syrian refugees there arent that many women there arent that many children;0.0;0.0;1;11
The Buffett Rule will bring in less than $5 billion per year. Enough to pay one weeks interest on the national debt;1.0;0.9924487634404972;7;20
We have had over 40 days this summer where it was unsafe to breathe the air;0.5;0.9816314571682861;2;14
Says Will Rasmussen supported a sales tax as recently as last spring;0.0;-1;0;10
On instances when abortions should be allowed;0.5;0.0006240755668783793;2;5
One-third of the health care dollar goes to no such thing as health care;0.0;0.9816314571682861;4;12
The Texas Capitol faces South toward Goliad in memory of the most horrific battle of the Texas Revolution;0.0;0.2026299904685661;4;16
Says Mike Coffman said two different things: stop the deportationsin a Spanish-language debate and youre going to be deportedin an English-language TV interview;0.25;0.0006240755668783793;4;21
Both the state and federal governments make more per gallon in gas taxes than the oil companies make themselves for doing all the work;0.5;0.04676309567652748;4;22
Says Austin trains are full at rush hour and packed for special events;0.75;-1;0;11
