text;grand_truth;calculated;dif;found phrases;out of
Creating 25 jobs in Umatilla County has the same impact as 500 jobs in the metro region;0.75;0.38381410813794525;0.36618589186205475;8;16
Will HB2threaten federal funding for public schools under Title IX? No according to a federal court which has looked at a similar issue;0.5;0.5135346110475036;-0.013534611047503642;11;22
Some of the things that Megyn Kelly said I didnt say;0;0.22633042820317273;-0.22633042820317273;9;10
Says an amendment specifying when military members may use deadly force does nothing to change existing rules of engagement for American service members;1;0.40435844064014403;0.595641559359856;11;22
Sometimes I was the only no vote on the entire board;1;0.5126118505723889;0.4873881494276111;8;10
Monica Wehby and Jason Conger are causing devastating consequences for nearly 23000 Oregonians looking for work;0;1.0;-1.0;3;15
After the U.S.-led military alliance ejected Saddam Husseins forces from Kuwait in 1991 the Kuwaitis never paid us;0;0.38561700361271156;-0.38561700361271156;3;17
The total state payroll has gone down. The total amount of the number of workers in the state has gone down. I like the fact that the bulk of that is just by retirements;0.5;0.43898668573837984;0.061013314261620155;25;33
Says the estate tax is a threat to family farms;0.25;0.22663316643471176;0.023366833565288236;8;9
We can fix our roads without raising taxes;0;0.5259988347088118;-0.5259988347088118;4;7
Says Michelle Obama waved red communist flags on her trip to China;0;0.27512198477320904;-0.27512198477320904;6;11
Only 14 percent of Catholics agree with the Vaticans position that abortion should be illegal;0.75;0.4766927473309073;0.2733072526690927;10;14
Says Donald Trump is against minimum wage;0.25;0.5398592604843745;-0.2898592604843745;5;6
Less than 1 percent of 1 percent of the American population has given an amount over $200 to a federal political campaign;0.25;0.5135806107574314;-0.26358061075743144;15;21
Obama couldnt have afforded his home without Rezkos help;0;0.44726729788048003;-0.44726729788048003;2;8
Obama Skips Out On Condemning Left-Wing Attacks On Gen. Petraeus Despite Casting Other Important Votes Earlier And Later In The Day;1;0.41232625474145423;0.5876737452585458;4;20
Americas least-trusted news sources are also its most popular;0.5;0.6488442917452586;-0.1488442917452586;3;8
Among the nations 51 largest metropolitan areas Milwaukee is the only one where the poverty rate is more than four times greater in the city than it is in the suburbs;0.5;0.4415357111128211;0.05846428888717892;21;30
Only three in 10 Texas doctors are currently accepting new Medicaid patients;0.25;0.5400009404432287;-0.29000094044322866;7;11
Obamas first call as president to any head of state was to Mahmoud Abbas leader of Fatah party in the Palestinian territory;0.5;0.2462209328449566;0.2537790671550434;12;21
The Clintons now charge the Secret Service $10000 monthly rent for the use of a Secret Service residence and that rent is just about equal to their mortgage payment;0;0.3555057992644861;-0.3555057992644861;16;28
Says an appointed board created under Obamacare will have the ability to come between you and your doctor in determining the best treatment options for you;0;0.18024453428064402;-0.18024453428064402;17;25
Says that over the past 20 years Texas public school spending rose 142 percent and per-pupil spending more than tripled when adjusted for inflation;0.25;0.4986113193967018;-0.24861131939670178;16;23
David Cicilline is the 5th most liberal person in the House of Representatives;0;0.37024726100561567;-0.37024726100561567;9;12
Says U.S. Senate Democrats have gone without any budget at all for more than 1000 days;0.75;0.3833367147801017;0.3666632852198983;11;15
Saysthe State Department has had half a year to respond to a Benghazi document request yet I have not gotten a single solitary scrap of paper;0.25;0.40808769103169484;-0.15808769103169484;16;25
Republican leaders said no to tax cuts for 95% of working Americans;0.25;0.3452697086573654;-0.09526970865736539;8;11
We confer more PhDs each year than any other university in America except Berkeley;0.25;0.4567335275661141;-0.20673352756611407;7;13
The Obama administration raised discretionary spending by 24 percent from President George W. Bushs last full-year budget and will run up more debt by October than Bush did in eight years;0.5;0.33379006526585087;0.16620993473414913;22;30
200000 students attempt suicide every year on college campuses;0.5;0.5259988347088118;-0.025998834708811813;4;8
For the first time in eight years our budget also increases funding for persons with disabilities by $36 million to help more disabled people receive community-based services;0.75;0.4740299987374563;0.2759700012625437;14;26
Taking all the money of the top 1 percent wouldnt keep Medicare going for three years;0.25;0.46602665557474166;-0.21602665557474166;9;15
The majority of the American people voted for a Democratic House;0.75;0.4227556441430512;0.3272443558569488;10;10
We have the highest corporate tax rate in the world. Its 35 percent;1;0.5300970329972836;0.4699029670027164;10;12
Newt balanced the federal budget;0.5;0.5212195743562905;-0.021219574356290516;3;4
Says Donald Trump was forced to file for bankruptcy not once not twice four times;0.75;0.49035785345810257;0.25964214654189743;11;14
Says that in his first 17 months as president the United States doubled its world-leading $500 million a year commitment to fighting global AIDS;1;0.38094795565574713;0.6190520443442529;15;23
The cost of fire in Rhode Island is anywhere from 33 percent to 100 percent more expensive than anywhere else we could find;0.5;0.4100589426124519;0.0899410573875481;18;22
Iranian mullahs took American hostages and they held the American hostages for 444 days. The one hour in which they released them was the one hour in which Ronald Reagan was taking the Oath of Offic;0.25;0.35778539513082086;-0.10778539513082086;14;35
Mayor White has major stake in Barnett Shale production company;0.25;1.0;-0.75;1;9
Rep. Jim Renaccis plan to end Medicare also puts nursing home care for 3000 seniors in the district in immediate jeopardy;0.25;0.2742700508399648;-0.024270050839964807;12;20
When we passed the stand your ground law we said it portends horrific events when peoples lives were put into these situations;1;0.31860296929308296;0.681397030706917;12;21
The federal government has made investments in science and technology inventing the products that led to the creation of Google;0.75;0.36171037679004503;0.38828962320995497;12;19
Weve seen more anti-womens choice bills introduced in the first half of this session than weve seen in the last three General Assemblies;1;0.4003837648578846;0.5996162351421154;14;22
Says his administration put more border patrol agents on the U.S.-Mexico border than at any time in history and the flow of undocumented workers across the border is actually lower than its been in 40 years;0.5;0.4972071050378498;0.002792894962150183;30;35
On Syria alot of the allies signed on. At the last minute Obama backed off;0.25;0.39990243714214935;-0.14990243714214935;5;14
Already this calendar year since January 1 we have had more than 20000 people come across the border apprehended unauthorized;1;0.3996079916855102;0.6003920083144898;12;19
Jim Renacci tried to avoid paying taxes on nearly $14 million that he made;1;0.35619279993766606;0.6438072000623339;10;13
Barack Obama accepted $200000 from executives and employees of oil companies;1;0.39400279217359613;0.6059972078264039;5;10
In an interview with the Chicago Tribunes Editorial Board Comptroller Leslie Munger says that in order to balance a budget the state would have to cut social services completely;0;0.3304290506862315;-0.3304290506862315;18;28
Iowa for good reason for constitutional reasons for reasons related to the Lord should be the first caucus and primary;0;0.452334496341239;-0.452334496341239;8;19
The unemployment rate among blacks in Texas is 9.5%  far more than double white unemployment  and wages have fallen for black workers in Texas since 2000;1;0.3903780574338892;0.6096219425661108;18;25
Obamacare could cause 20 million people to lose their current coverage;0.25;0.2916623215213987;-0.041662321521398704;9;10
Children are crossing the border because President Barack Obama said if you come youre going to be able to stay because were not going to enforce the law;0.25;0.2584813318364442;-0.008481331836444173;21;27
Says U.S. Rep. Tammy Baldwin is backing President Barack Obamas plan to pass a $1.5 trillion tax increase;0;0.20589113709549922;-0.20589113709549922;12;17
Over the past decade the big five oil companies - BP Chevron Conoco Phillips Exxon Mobil and Shell  made a total profit of nearly $1 trillion;0.75;0.40924272900386294;0.34075727099613706;13;25
When Mitt Romney was governor the fact is that the average income for a family in Massachusetts went up by $5500;0.5;0.4040356495818678;0.09596435041813223;16;20
Twenty million Americans are out of work;0.5;0.4970498906847355;0.0029501093152645153;6;6
Net immigration from Mexico last year was zero. Fact-check me;0.75;0.5043145804687841;0.24568541953121592;4;9
The Republican plan for tax cuts is to give each millionaire  the top 1 percent of income in this country  $83347 a year in tax cuts;0.75;0.4421529104368159;0.3078470895631841;19;25
A proposed revenue smart cap gives Floridians a voice requiring a 60 percent vote by citizens in order to impose a new tax fee license fine charge or assessment;0;0.2969009319010957;-0.2969009319010957;12;28
Eighty-five percent of every dollar donated to the Clinton Foundation ended up either with the Clintons or with their staff to pay for travel salaries and benefits. Fifteen cents of every dollar actually went to some charitable beneficiary;0.25;0.3663463850162094;-0.11634638501620942;23;37
Fourteen million Americans mortgages are greater than the value of their homes;1;1.0;0.0;8;11
The U.S. Postal Service doesnt run on your tax dollars. Its funded solely by stamps and postage;0.5;1.0;-0.5;7;16
Cheney is disagreeing with President Bushs policy. President Bush stated repeatedly to international audiences and to the country that he wanted to close Guantanamo;0.5;0.36353958424567445;0.13646041575432555;13;23
Barack Obamas nominee for regulatory czar has advocated a Fairness Doctrine for the Internet that would require links to opposing opinions;0.5;0.43000122290082476;0.06999877709917524;10;20
Weve created more than 850000 jobs more than all the other states combined;1;0.4157208538016499;0.5842791461983501;9;12
There is no reason to allocate 60 percent of bridge space to satisfy two percent of all travelers;0.5;0.5116691303855632;-0.011669130385563165;9;17
A United Nations working group has adopted a proposed agenda to enable member nations to disarm civilians within their borders;0;0.311909541792199;-0.311909541792199;6;19
Says she balanced a $10 billion budget shortfall without raising taxes;0.25;0.29373816748426496;-0.043738167484264956;7;10
If 20 million illegals vote you can kiss the Second Amendment goodbye;0;0.26504488455053055;-0.26504488455053055;4;11
Planned Parenthood has now been found to also illegally sell baby parts;0;0.2742700508399648;-0.2742700508399648;6;11
Anyone can die of a toothache;1;0.41625434093512226;0.5837456590648777;3;5
Says Jim Frishe wanted to tax us for doing our taxes through an accountant;1;0.42425403754379676;0.5757459624562032;5;13
When Republicans last controlled the presidency and Congress the number of people on food stamps and the number of people in low-income housing went through the roof;0.75;0.41771540290080433;0.33228459709919567;18;26
This year the Austin City Council granted a small homestead property tax exemption of $5000 applied equally to everyone. And we also granted an exemption for the elderly and the disabled members of the community;0.25;0.4321157940058652;-0.1821157940058652;17;34
Perry pushed for a law that lets insurance companies raise homeowners rates without having to justify the increase;0;0.35081869798598664;-0.35081869798598664;9;17
Jason Carter backed three of Nathan Deals budgets but accuses the governor of underfunding education;1;0.33688522648139785;0.6631147735186022;5;14
Says President Obama was wrong about Muslims historical contributions to mankind such as algebra actually that was the ancient Babylonians the compass that was the Chinese pens the Chinese again and medical discoveries;0.25;0.436556836775815;-0.18655683677581503;14;32
As a congressman Mark Neumann voted four times to increase our debt;0.5;0.5367987393492331;-0.036798739349233056;7;11
On oil drilling off Floridas coas;1;0.26504488455053055;0.7349551154494695;4;5
If parents dont have health insurance that Senator Obama wants them to have for their children they will be fined;0.5;0.25795620713452805;0.24204379286547195;15;19
The projected revenue from the Mayweather/Pacquiao fight is larger than the annual GDP of 29 different countries;0;0.5291641806034608;-0.5291641806034608;8;16
Says sixty-two percent of small businesses over the last five years went under because they couldnt pay their health care bills;0;0.36688308240953604;-0.36688308240953604;15;20
Since welfare reform was signed into law the number of families living in extreme poverty has more than doubled;0.75;0.4653568667058573;0.2846431332941427;15;18
Theres a tax credit of $2400 to bond former inmates that an employer would get for hiring a convicted felon. Theres a federal bonding program  you can get $5000 to $25000 in federal money to hire a convicted felon. And theres federal grants for felons to set up their own small businesses;0.25;0.41380794821805444;-0.16380794821805444;26;51
Jesus was an undocumented immigrant;0;0.45511017963992206;-0.45511017963992206;2;4
On gay marriag;0;0.24638104360244772;-0.24638104360244772;2;2
Ann Kuster supports the government takeover of healthcare which robs Medicare of over $700 billion;0;0.23545903749781583;-0.23545903749781583;9;14
The Opportunity Scholarship Act would be funded directly from public school budgets. So it would absolutely take money out of the public school system to transfer to private and religious schools;0.75;0.3828674849525725;0.3671325150474275;18;30
While Rob Portman relies on his super PAC and a handful of billionaires to do his dirty work we dont have a super PAC and quite frankly we dont want one that spends millions to spew out lies and distortions;0.5;0.26844401479357916;0.23155598520642084;24;39
This Ebola is not as bad as SARSwas in 2003;0.25;0.41625434093512226;-0.16625434093512226;6;9
A couple of debates ago Donald Trump said if you dont support socialized health care youre heartless;0;0.36434407571135075;-0.36434407571135075;9;16
Its four or five states where the number of insurance options have narrowed under the Affordable Care Act;0;0.29103358575407934;-0.29103358575407934;12;17
Ethanol reduced gas prices by 89 cents per gallon in 2010 and if ethanol disappeared gas prices could rise by as much as 92 percent;0.25;0.22773819313869215;0.022261806861307853;13;24
The sequester wont consider whether were cutting some bloated program that has outlived its usefulness or a vital service that Americans depend on every single day. It doesnt make those distinctions;0.75;0.37859856337907793;0.37140143662092207;11;30
Final election 2016 numbers: Trump won the popular vote;0;0.37068929158502306;-0.37068929158502306;3;8
Says opponents of proposed Austin school district bonds say the districts debt load doubles with these new bonds;0.5;0.36409455463926566;0.13590544536073434;7;17
Says campaign contributions to her rival for a state House seat was money intended for schoolchildren;0;0.28436971216936613;-0.28436971216936613;8;15
Says a 1915 referendum on womens right to vote went down in New Jersey. And it took the Legislature to pass it;1;0.3534050652884857;0.6465949347115143;14;21
Says U.S. House candidate Carlos Curbelo supported ending the Medicare guarantee;0;0.23510754426276814;-0.23510754426276814;8;10
The Obama administration was successful in rushing a massive spending bill through Congress in just two days after which it sat on the presidents desk for three days while he was away on vacation;0;0.35133872151545853;-0.35133872151545853;22;33
In 1992 Barack Obama directed Project Vote - an arm of ACORN that also encouraged voter registration;0;0.26345958618171217;-0.26345958618171217;3;16
In this country we have a 25 percent dropout rate;0.5;0.5153175006254518;-0.015317500625451785;7;9
In the last seven years of my tenure Texas created 1.5 million new jobs. As a matter of fact without Texas America would have lost 400000 jobs;0.75;0.44847182022820575;0.30152817977179425;19;26
A report by the US General Accountability Office GAO in 2008 found that the disposal of Katrina wastes by Ash Britt in the south resulted in the creation of contaminated sites along the Gulf Coast and two new Superfund sites in New Orleans;0;0.37334368565522;-0.37334368565522;21;42
Every 20 seconds a child dies because they lack access to clean water and sanitation;0.5;0.4668016372087618;0.03319836279123822;7;14
Fleeing Syria a million children are now refugees;1;0.26345958618171217;0.7365404138182878;3;7
Right now our corrections department charges taxpayers between $30000 and $40000 a year per person we lock up she said. Thats actually cheap when you compare us to the rest of the country;0.5;0.4041508589948152;0.09584914100518482;14;32
Says his Patient OPTION Act is the only Republican plan that completely repeals Obamacare and it takes the federal bureaucrat out of decisions for you;0.25;0.3383364106868568;-0.08833641068685683;14;24
Says federal spending has increased 21 percent over the past three years;0.75;0.5603187440949009;0.1896812559050991;10;11
If the government shuts down all military personnel will continue to serve and accrue pay but will not actually be paid until appropriations are available;1;0.4000371798871514;0.5999628201128486;12;24
Rand Pauls speech on Gattaca was totally ripped off of Wikipedia;1;0.3706180086629528;0.6293819913370472;3;10
More astronauts have been to the moon than farmers who paid the inheritance tax in 2013;0.75;0.5212195743562905;0.22878042564370948;6;15
Portland Ore. has never gotten over 12 to 15 percent ridership of its public transit system in the past 12 years;0.5;0.4826028042880892;0.017397195711910785;12;20
Solar and wind energy are both cheaper than nuclear right now;0.5;0.5313084224446882;-0.03130842244468823;5;10
Says New Jersey has the highest unemployment rate in the region and stagnant job growth;0.5;0.5399860597789958;-0.03998605977899583;11;14
Says Hillary Clinton wonhealth care for 8 million children;0.75;0.18797975511408183;0.5620202448859182;4;8
Says abortion is the most common surgery in our country;0;0.3074854864268878;-0.3074854864268878;7;9
Income disparities in the United States are the worst since the 1920s;0.75;0.5791719584127685;0.17082804158723153;8;11
The stimulus bill promised to keep unemployment under 8%;0.25;0.2983733683495339;-0.048373368349533874;6;8
The University of Texas is starting the first medical school at a major Tier One university in the last 50 years;0.75;0.4567335275661141;0.2932664724338859;14;20
None of the polls being conducted right now have us on the top line. None of them. Its always Trump and Clinton and then second question third question. If we were included in the top line as Johnson/Trump/Clinton wed be at 20 percent;0;0.3266106320925646;-0.3266106320925646;23;42
98 percent of American families make under $250000 a year;1;0.4402461755303554;0.5597538244696446;6;9
The Clinton Foundation gives less than 10percent in direct aid. In 2013 they raised 140 million bucks gave $9 million to people in direct aid;0.25;0.42453516847953543;-0.17453516847953543;8;24
Sen. Barbara Boxer passed only three bills in 18 years into law;0;0.41084152584246014;-0.41084152584246014;7;11
State employees havent received a raise in five or six years;0.75;0.4970498906847355;0.2529501093152645;6;10
Says more than eight countries lead the United States in the percentage of college graduates;0.75;0.42528594030034217;0.32471405969965783;12;14
Since the passage of the Affordable Care Act U.S. health care spending grew at 3.9 percent for the last three years the lowest growth rate in over 50 years;0.5;0.3560840550025349;0.14391594499746507;20;28
Sanctuary cities such as Philadelphia refuse to cooperate with the federal government in locating suspected terrorists who are in their custody and are in the country illegally;0.5;0.4545542179585884;0.045445782041411587;17;26
Georgia is one of only five states where breweries cant sell you a pint of beer to drink on premise or sell you a six-pack to go;0.75;0.41841926599501367;0.33158073400498633;11;26
Under President Barack Obama 8.3 million fewer Americans are working today than there were four years ago;0;0.4412511695151188;-0.4412511695151188;13;16
Under Republicans recessions happen four times as frequently as under Democrats;0.75;0.30792465298206284;0.44207534701793716;4;10
Teenage births cost Texas taxpayers $1.1 billion in health care foster careand lost tax revenue in 2010 alone;0.5;0.26563848464922835;0.23436151535077165;9;17
Says she made an accurate prediction that if Barack Obama were elected it would encourage Russia to invade Ukraine;0.5;0.3410047194832051;0.1589952805167949;9;18
Today roughly half of born-again Christians arent voting. Theyre staying home;0.25;0.5344383112920285;-0.28443831129202846;2;10
Says Donald Trump in his campaign announcement speech also said And many of them Mexicans are good people. You keep leaving that out of your quote;0.5;0.361277181748646;0.13872281825135402;13;25
Republican Bob Donovan has run as a Republican time and again;0.5;1.0;-0.5;4;10
Hedge fund managers and others in private equity pay much lower tax rates on their income than do truck drivers and teachers and nurses;0;0.5066788715664805;-0.5066788715664805;14;23
It still had not gotten terrible on the roads by 2 to 3 p.m. Tuesday;0;0.32038527570825315;-0.32038527570825315;7;14
We came out against Deepwater and everybody is now paying for the project in their electric bills;0.25;0.26252189571425055;-0.012521895714250553;12;16
Americans admire Glenn Beck more than they admire the pope;0.25;1.0;-0.75;2;9
Due to over-incarceration in 1950 two out of three young black men were in the workforce. Today its one out of three black men are in the workforce;0.5;0.4253771523675465;0.07462284763245353;15;27
Four maybe five Latinos have served on the Austin City Council;1;0.42962146990376415;0.5703785300962358;6;10
I am the only person in this field who is against amnesty. Every other person in this field wants to allow people who are here illegally to be able to stay here in one form or another;0;0.26864123743579293;-0.26864123743579293;26;36
Says because of his actions Wisconsin property taxes today are lower than they were four years ago;0.75;0.49094788461257155;0.25905211538742845;13;16
Democratic candidate Jeff Greene ran for Congress as a California Republican;1;0.45628773467360983;0.5437122653263902;7;10
Says Gov. Rick Scotts approval ratings are up;0;0.34616478503050574;-0.34616478503050574;5;7
Says Obama administration delay of health care laws employer mandate affects about 1 percent of the American workforce;0.75;0.3935321280145865;0.3564678719854135;11;17
Says all my grandparents immigrated to America;0;0.15796814448622465;-0.15796814448622465;3;6
Said his mother had to fight with health insurance companies for treatment because of a pre-existing condition;0.25;0.3833367147801017;-0.13333671478010167;11;16
Says Jeb Bush oversaw an average in-state tuition increase of 48.2 percent during his tenure;0.75;0.500946892108226;0.24905310789177404;10;14
The entire state of Florida led the nation last year with the most prison inmates committing tax fraud;1;0.4723458171641627;0.5276541828358373;10;17
Mike Pence voted against expanding the Childrens Health Insurance program which Hillary helped to start;0.75;0.48783703695881653;0.26216296304118347;9;14
Most state employees could pay twice as much toward their health care premiums and it would still be half the national averag;1;0.3934413626896317;0.6065586373103683;16;21
Mickey Mouse was registered to vote in Florida;0;0.42453516847953543;-0.42453516847953543;4;7
Very very very few people get a pat-down when they go through airport security;0;0.23623764898198052;-0.23623764898198052;9;13
In September the Department of Business and Consumer Services enacted a sudden 39% workers compensation premium assessment by rule with little notice to the public;0.25;0.2135110389321374;0.03648896106786259;10;24
Giving the facts: 73000 jobs created since 11. Do you know how many direct jobs in the auto industry? 1800;0.75;0.43000122290082476;0.31999877709917524;10;19
Says Hillary Clinton and Ralph Northam label police as racists;0.25;1.0;-0.75;3;9
Most Texans arent millionaires;1;-1;2.0;0;3
The town of Cumberland has its highest bond rating in history;0.75;0.45628773467360983;0.29371226532639017;7;10
Since February 2009 our economy has lost roughly 3 million private sector jobs while the federal government has grown by more than 400000 jobs;0.5;0.48234429534179535;0.017655704658204652;18;23
Ive seen life from the factory floor when I was working the graveyard shift and Id be ankle-deep in water at the Murray Ohio bicycle plant where I was running a machine that was so loud I couldnt hear myself yell if I wanted to;0.75;0.34267134065260807;0.40732865934739193;17;44
Says Dwight Holton has never set foot in an Oregon courtroom;0.25;1.0;-0.75;3;10
State Medicaid expansion will save our treasury $1 billion over the next eight years;0.5;0.5700534887704597;-0.0700534887704597;7;13
The U.S. unemployment rate has been massaged its been doctored;0;0.4970498906847355;-0.4970498906847355;6;9
If you printed a $1 bill for the entirety of the $14.1 trillion national debt the resulting pile of money would weigh more than 136 aircraft carriers;1;0.35434678757529847;0.6456532124247015;14;26
Eighty out of 82 counties in Ohio have an auto manufacturing facility;0.75;0.49749190939949994;0.25250809060050006;6;11
Under Scott Walker the Wisconsin middle class is shrinking at a faster rate than any other state in the country;0;0.3937968115992244;-0.3937968115992244;14;19
What we have done with the PATRIOT Act weve given the government enormous powers. Weve given the government the right to reach deeply into peoples private lives into their business affairs without a court order;0.5;0.38410732510548273;0.11589267489451727;18;34
One in five women in the military are receiving unwanted sexual contact as are 3.3 percent of men;0.75;0.4521766503254213;0.2978233496745787;10;17
Virginia spends less per student today than we did in 2008;1;0.5457071718823328;0.45429282811766725;8;10
The economic impact of Atlantas 2000 Super Bowl was $292 million;0;0.4135548969240188;-0.4135548969240188;5;10
Do you know those former Soviet Bloc countries have all moved to flat taxes;0.5;0.41232625474145423;0.08767374525854577;4;13
More people hunt and fish in Texas in a given year than attend the games of the Dallas Cowboys the Dallas Mavericks the Houston Texans and the Houston Rockets combined;1;0.5214948768859688;0.47850512311403115;14;29
Georgia legislation on immigration is a copycat of an Arizona immigration bill;0.5;0.38023086337500445;0.11976913662499555;7;11
A New York imam wants tohave a mosque at Ground Zero;0.25;0.48093926401411435;-0.23093926401411435;4;10
One of the other inaccuracies is that we have raised taxes multiple times and run up the budget. Absolutely not true. One tax increase since Ive been in office. It was a quarter mill tax in the unincorporated area only;0;0.4161267070331224;-0.4161267070331224;25;39
Some billionaires have a tax rate as low as 1 percent;0.25;0.41084152584246014;-0.16084152584246014;7;10
The profit from automated traffic enforcement cameras is going to the private corporations not to the city or state;0;0.37806032112527477;-0.37806032112527477;10;18
Our unemployment rate is now lower than it was before the financial crisis;0.75;0.6182123988899018;0.13178760111009824;11;12
It is estimated that every $100 million spent on construction generates 3000 new jobs;0.25;0.41084152584246014;-0.16084152584246014;7;13
We have the highest corporate income tax in the world right now;0.75;0.43709509019688664;0.31290490980311336;11;11
I used tax cuts to help create over 80000 jobs in New Mexico;0.75;0.32444750227179797;0.42555249772820203;8;12
Says Scott Walker tried to pass a law to allow pharmacists to block womens access to birth control;0.25;0.29118664163327956;-0.041186641633279564;13;17
The only time over the last 25 years when the states unemployment rate exceeded the U.S. average was when Mary Burke was commerce secretary;0.75;0.45495364210482137;0.29504635789517863;22;23
Were broke. We dont have any more money;0;0.4651502165860131;-0.4651502165860131;5;7
Again today Ahmadinejad made light of 9/11 and said that hes not even sure it happened and that people actually died;1;0.26771471879415765;0.7322852812058424;10;20
Says direct shipment of wine makes underage drinking as simple as a mouse click;0.25;0.30792465298206284;-0.05792465298206284;4;13
Under Barack Obama the last two years the number of federal limousines for bureaucrats has increased 73 percent;0.25;0.3549658270302043;-0.1049658270302043;12;17
Obama has been sending taxpayer dollars at least $350000 to fund anti-Likud anti-Netanyahu groups in Israelfor the election;0.25;0.3376307216979546;-0.0876307216979546;7;17
When I was U.S. Attorney we wound up putting 10 percent of the state Legislature in jail during my seven years;0;0.41783176949362;-0.41783176949362;12;20
Sixty percent of Americans now support legalizing marijuana;0.75;0.5398592604843745;0.2101407395156255;5;7
Since being elected in 2002 Scott Walker has given back over $370000 of his salary to the county;1;0.35586881686918115;0.6441311831308189;9;17
Florida has the second-highest foreclosure rate in the nation;0.75;0.41084152584246014;0.33915847415753986;7;8
The religious liberty bill proposed in the Georgia House of Representatives does not specifically exclude corporations which means they can legally claim a religious exemption;1;0.4254917269802553;0.5745082730197447;12;24
Says Saudi Arabia a U.S. ally has paid to export throughout the world Wahhabism  an extreme form of Islam that basically teaches Americans are the devil;0.75;0.36772934342265085;0.38227065657734915;13;25
Bill Clinton presided over the biggest expansion of the American economy since World War II;0.75;0.36171037679004503;0.38828962320995497;12;14
When they passed Obamacare they put a bailout fund in Obamacare. We led the effort and wiped out that bailout fund;0.25;0.3180883338760089;-0.06808833387600888;9;20
David Dewhurst has never once cut one penny from the state budget;0;0.36102851400792046;-0.36102851400792046;10;11
Wisconsin Gov. Scott Walkers move to limit collective bargaining rights has led to riots at the Capitol  Its like Cairo has moved to Madison these days;0;0.303759474176606;-0.303759474176606;13;25
An amendment inserted by lawmakers into the state budget exempts scientific researchers from all state animal cruelty laws;0.75;0.42425403754379676;0.32574596245620324;5;17
Its illegal for a state to say were simply going to cut off union contract negotiations. Theres a legal requirement that you are involved in good faith bargaining;0.5;0.3598921057699913;0.1401078942300087;16;27
In Rhode Island there are 150 different pension plans for public workers;1;0.4526988974103544;0.5473011025896456;5;11
Dave Brat worked on Democrat Gov. Tim Kaines Council of Economic Advisors while Kaine tried to raise our taxes by over $1 billion;0.75;0.3857367004005965;0.3642632995994035;12;22
Women still do not get paid as much as men even for the same work period;0.5;0.23281279380814768;0.2671872061918523;11;15
Says Hillary Clinton and millennials have the same positions on climate change abortion rights immigration reform gay rights and college affordability. Donald Trump doesnt;0.75;0.2898683645529261;0.4601316354470739;15;23
Says Donald Trump has a long history of exporting jobs overseas;0.5;0.5229619736971566;-0.02296197369715658;7;10
Scott Walker to cut $300 million from universities spend $500 million on a pro basketball stadium;0.5;0.29847095045349514;0.20152904954650486;8;15
A defense bill includes language that would require military hospitals to provide abortions on demand;0;0.21304980999862277;-0.21304980999862277;7;14
Says Gov. Scott Walkers repeal of a 2009 law has left Wisconsin as one of five states without an equal pay law protecting women from gender discrimination in their paycheck;0;0.2531797344468312;-0.2531797344468312;22;29
Says New Jerseys prison system is 61 percent African-American even though our state is just 13 percent black;1;0.36171037679004503;0.638289623209955;12;17
We are the only major country on Earth that doesnt guarantee health care to all people as a right;0.5;0.5094024077596295;-0.009402407759629527;18;18
Do you know that statistically when you take the SAT a second time one third of the people that take the SAT even if theyve been studying will get a lower score than they did the first time around;1;0.4186359912128078;0.5813640087871922;23;38
On HealthCare.Gov Texan Mark Sullivan found a good health insurance plan that includes dental for less than $80 a month;0.25;0.41330654950580514;-0.16330654950580514;9;19
Sen. Obama has declared and repeatedly reaffirmed his intention to meet the president of Iran without any preconditions;1;0.32026444262364995;0.67973555737635;9;17
We see a quarter-billion dollars in a pension fund that needs to be funded at $1.2 billion;0.75;0.3756293520473699;0.3743706479526301;11;16
Im proud to have had a 100 percent pro-life voting record;1;0.52560987945159;0.47439012054841;8;10
Americans are 20 times as likely to die from gun violence as citizens of other civilized countries;0.75;0.5853999656729354;0.1646000343270646;11;16
Says a Canadian provincial prime minister came to Ohio for his medical treatment because of the delay in Canadian health care which would have endangered his life;0;0.26569592728976277;-0.26569592728976277;11;26
There is more oil produced at home than we buy from the rest of the world the first time thats happened in nearly 20 years;1;0.483530564656395;0.516469435343605;18;24
To vote in Mexico every eligible Mexican citizen has to have a tamper-proof photo-ID card with a thumbprint and an embossed hologram;1;0.37068929158502306;0.6293107084149769;9;21
Theres a mosque inside of the Pentagon;0;0.39990243714214935;-0.39990243714214935;5;6
I would love to see us have in this country what I helped lead in Arkansas Amendment 65 which says that we believe life begins at conception and that we ought to do everything in the world possible to protect it until its natural conclusion;0.25;0.3993030274050633;-0.1493030274050633;26;44
If we went back to the obesity rates that existed back in the 1980s the Medicare system over several years could save as much as a trillion dollars;0;0.28252515407303025;-0.28252515407303025;23;27
Domestic violence is seen as a pre-existing health condition and women had to pay 50 percent more for health care because of gender ratings but under Obamacare all of that is over;0.5;0.34325112296760807;0.15674887703239193;22;31
Says Austin is the largest city in the U.S. without nonstop flights to Europe;0;0.4759635647001269;-0.4759635647001269;9;13
On Common Core education standard;0.5;0.26504488455053055;0.23495511544946945;4;4
We are the only industrialized nation that relies heavily on a for-profit medical insurance industry to provide basic health care;0.75;0.41251361465062863;0.33748638534937137;14;19
Says this 12 year council Seat-warmer has never chaired vice chaired or led a single Council committee meeting;0;0.5212195743562905;-0.5212195743562905;3;17
